,total,year,adm_dependency_detailed_id,school_year_id,adm_dependency_detailed_name,school_year_name
1988,483959,2019,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1989,467077,2019,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1990,450866,2019,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1991,419929,2019,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1992,393477,2019,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1993,359762,2019,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1994,350953,2019,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1995,283814,2019,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1996,246463,2019,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1997,234991,2019,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1998,1046,2019,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1999,7592,2019,7,61.0,Privada não conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
2000,21598,2019,7,62.0,Privada não conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
2001,120581,2019,7,63.0,Privada não conveniada com fins lucrativos,EJA - Ensino Médio
2002,741682,2019,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
